Datetime,site_name,I,OLS,poly,yXGB,yRF,CNN
2023-06-18 16:00:00+07:00,ISL001,59.69936,-2.4024712239151427,145.595630277243,270.1208,237.99187954879224,102.16284
2023-06-19 08:00:00+07:00,ISL001,144.3466,142.02897145287892,210.3813566960096,184.3357,166.62221488820214,259.24402
2023-06-19 08:30:00+07:00,ISL001,208.6917,223.65897290837847,268.9776512041496,282.42938,237.28065152716954,340.51883
2023-06-19 09:00:00+07:00,ISL001,213.4106,290.77401916875857,300.9717864716023,279.18402,295.7411366705317,398.29214
2023-06-19 09:30:00+07:00,ISL001,248.0889,373.1206128565501,349.27695631978946,336.8632,387.01354313616315,479.05444
2023-06-19 10:00:00+07:00,ISL001,510.554,355.723205032446,331.57111858638245,401.89548,396.8371056774588,536.22687
2023-06-19 10:30:00+07:00,ISL001,763.2154,508.4348086819254,432.8525062312674,645.7598,473.6658350292505,626.5433
2023-06-19 11:00:00+07:00,ISL001,1045.873,688.8705231614624,691.9989254423634,658.87604,638.1743413123262,714.71
2023-06-19 11:30:00+07:00,ISL001,624.0998,704.8058368540414,696.5385011091317,687.7526,726.357909913684,742.72375
2023-06-19 12:00:00+07:00,ISL001,795.1868,651.1072594488794,600.0519680841669,596.03687,604.1863144253341,729.7741
2023-06-19 12:30:00+07:00,ISL001,756.3017,784.5871553866634,811.3536784677015,633.2115,675.3746086093622,789.2359
2023-06-19 13:00:00+07:00,ISL001,712.2587,818.3769806111773,854.4864746702019,783.107,826.9600319624125,790.8024
2023-06-19 13:30:00+07:00,ISL001,913.0491,764.5238926273764,789.56962874285,741.0598,732.6445430780914,763.9303
2023-06-19 14:00:00+07:00,ISL001,877.7855,707.1270888513494,719.2053873363284,715.40936,667.1535082986834,698.8615
2023-06-19 14:30:00+07:00,ISL001,418.5174,650.3627728648352,635.790891832596,549.09485,618.5136797264179,682.67474
2023-06-19 15:00:00+07:00,ISL001,380.2908,738.6448077490585,528.193270129105,485.8157,628.8451015004454,549.3597
2023-06-19 15:30:00+07:00,ISL001,318.5795,555.0847641039678,558.2565939961856,562.54944,554.8990328890925,503.95685
2023-06-19 16:00:00+07:00,ISL001,275.2682,429.5666606685071,423.4185344302945,313.8333,401.4906534641117,410.80453
2023-06-20 08:00:00+07:00,ISL001,539.1599,320.9340886429378,310.32644382231655,310.50858,304.6627980051461,312.5941
2023-06-20 08:30:00+07:00,ISL001,520.3209,451.2250451739175,441.43124163115743,471.7143,397.1164915857503,403.1356
2023-06-20 09:00:00+07:00,ISL001,612.9427,578.7582079641612,586.8322377472755,624.4319,502.97719254578055,540.092
2023-06-20 09:30:00+07:00,ISL001,600.359,622.4988583384599,619.9169192396706,643.2331,635.3787588647102,630.8728
2023-06-20 10:00:00+07:00,ISL001,713.0635,710.2426787501988,757.8014860499052,751.39874,740.4556943107324,672.3847
2023-06-20 10:30:00+07:00,ISL001,655.0103,744.9046414300835,805.9457353910396,784.3863,812.0199377185444,681.8623
2023-06-20 12:00:00+07:00,ISL001,999.3425,868.4549742781567,945.9800710258203,1009.0722,971.637308305358,846.2525
2023-06-20 12:30:00+07:00,ISL001,822.0002,881.3101204164535,940.1496939113724,932.9427,919.0204571146578,940.21204
2023-06-20 13:00:00+07:00,ISL001,1089.44,751.5615785706816,738.6220020335662,697.01495,740.678334670328,840.2519
2023-06-20 13:30:00+07:00,ISL001,502.3965,661.8056375159929,642.1659366139064,615.4759,624.0648573459514,753.74963
2023-06-20 14:00:00+07:00,ISL001,870.1768,703.821984904614,707.5839160535375,603.4449,610.0193299538076,759.8471
2023-06-20 14:30:00+07:00,ISL001,865.0555,761.5817391390282,789.2859552350701,723.3906,750.3865593928906,743.3122
2023-06-20 15:00:00+07:00,ISL001,746.4615,665.622648028612,668.3620001229572,704.9611,681.0733616995087,666.72107
2023-06-20 15:30:00+07:00,ISL001,657.0954,508.65697487117313,492.5823293546544,526.69476,491.69682224758014,539.5757
2023-06-20 16:00:00+07:00,ISL001,503.1647,450.7950390897166,430.99123790479473,405.64496,364.7896497233765,439.52783
2023-06-21 08:00:00+07:00,ISL001,281.2308,208.49529783446212,249.7441534015724,296.18555,196.30976930691145,280.87515
2023-06-21 08:30:00+07:00,ISL001,355.8185,377.04251899325754,392.44759893744725,428.53775,373.8194479605092,383.54117
2023-06-21 09:00:00+07:00,ISL001,467.8645,434.7001296381459,458.3682466310476,520.7783,493.046468944304,462.82477
2023-06-21 09:30:00+07:00,ISL001,568.8632,469.4210158359041,477.58021844363935,577.8939,557.4323682412393,539.3743
2023-06-21 10:00:00+07:00,ISL001,610.2723,510.0260271538902,494.8215199443265,636.927,593.4180497851673,592.78876
2023-06-21 10:30:00+07:00,ISL001,585.0318,738.9154628812576,787.609761177111,809.4566,712.4314508637866,684.3168
2023-06-21 11:00:00+07:00,ISL001,1035.082,831.540895344549,891.7112595119911,890.33875,837.3505587397283,801.6591
2023-06-21 11:30:00+07:00,ISL001,851.85,805.3715518015258,824.3636140215212,766.37726,784.4438755999877,803.9842
2023-06-21 12:00:00+07:00,ISL001,988.9536,879.9638204335348,945.8786658059508,916.4626,898.0539831444527,898.53796
2023-06-21 12:30:00+07:00,ISL001,957.2018,903.508507902395,949.4755249268775,887.0668,977.2154441662326,950.0879
2023-06-21 13:00:00+07:00,ISL001,942.35,898.9828752137605,928.702083298225,914.1121,927.7361967475557,933.5667
2023-06-21 13:30:00+07:00,ISL001,970.8096,876.5815355670093,892.2824548539289,902.24414,906.0545655448992,903.1248
2023-06-21 14:00:00+07:00,ISL001,871.5668,786.346455111567,799.1477412374276,838.2722,826.0970631512793,840.11725
2023-06-21 14:30:00+07:00,ISL001,689.213,760.6048606419093,789.7763863414528,785.35284,788.8813915956114,750.37024
2023-06-21 15:00:00+07:00,ISL001,487.4351,698.6789692163611,707.9414322072403,711.04803,712.9445639328518,663.7813
2023-06-21 15:30:00+07:00,ISL001,456.0124,632.2730977629042,619.1605853311536,637.0288,614.2338725864948,582.8558
2023-06-21 16:00:00+07:00,ISL001,560.3034,438.31761646165387,414.72281334691047,415.97324,462.83384698153236,451.2115
2023-06-23 08:00:00+07:00,ISL001,437.649,455.305094402509,360.8597456817768,363.97028,316.425752608511,363.5924
2023-06-23 08:30:00+07:00,ISL001,545.7078,525.9984317789906,483.4511767779416,531.30634,502.47940513580477,486.81784
2023-06-23 09:00:00+07:00,ISL001,651.0596,613.4068389930771,589.5278419326598,600.2322,560.3097763729655,595.00964
2023-06-23 09:30:00+07:00,ISL001,746.3152,682.3942055289431,681.334812519534,665.69763,672.4006321241646,696.6269
2023-06-23 10:00:00+07:00,ISL001,822.549,749.1710115851037,763.9893751443917,770.07056,791.4174331406691,779.0175
2023-06-23 10:30:00+07:00,ISL001,869.9938,808.0871455628672,836.1839290697742,876.1317,861.9965135791067,852.03455
2023-06-23 11:00:00+07:00,ISL001,937.1921,848.3463690672531,889.8609106261611,894.85376,896.1644048292042,897.8622
2023-06-23 11:30:00+07:00,ISL001,974.1019,874.8090981411909,925.5347988480537,920.9994,944.3562162160166,931.20496
2023-06-23 12:00:00+07:00,ISL001,986.2466,908.4217499317132,944.3741911785878,988.3949,964.8256710316497,947.1546
2023-06-23 12:30:00+07:00,ISL001,984.6737,921.0360785807029,925.4288890087552,889.17126,943.2511560636241,963.94995
2023-06-23 13:00:00+07:00,ISL001,961.2256,910.3500235071305,902.2273659208381,951.06915,945.2419532801457,941.9295
2023-06-23 13:30:00+07:00,ISL001,928.1568,895.6003619739419,819.636442265825,909.89325,901.5677473900157,910.827
2023-06-23 14:00:00+07:00,ISL001,870.4694,853.7136912161473,790.6015051635792,881.125,834.9010416082804,852.53156
2023-06-23 15:30:00+07:00,ISL001,654.3519,671.146268816173,562.8727768484327,650.59265,610.7836976581086,603.7098
2023-06-23 16:00:00+07:00,ISL001,528.8807,553.3172802036474,514.4139046245198,520.7958,534.3864176978535,493.5594
2023-06-24 08:00:00+07:00,ISL001,271.2809,255.35984124847857,290.8329489433095,338.0124,302.24871213882216,268.61417
2023-06-24 08:30:00+07:00,ISL001,317.3723,305.9578328104236,347.85390116471183,351.50003,333.8760127189949,367.0426
2023-06-24 09:00:00+07:00,ISL001,398.2518,404.1147395673934,423.89488695341004,533.6837,471.3338180219818,462.48276
2023-06-24 09:30:00+07:00,ISL001,486.8498,436.2417767247716,447.7478848233548,502.38733,518.016462122445,528.31213
2023-06-24 10:00:00+07:00,ISL001,559.6084,634.7917042145064,657.7557029679367,777.7928,694.7195438442225,611.3845
2023-06-24 10:30:00+07:00,ISL001,976.9552,736.7940933517477,790.9889116720087,830.6059,797.9903079325727,697.2158
2023-06-24 11:00:00+07:00,ISL001,732.4878,769.4951874273086,808.4155155329671,825.5731,781.3241405633727,769.6152
2023-06-24 11:30:00+07:00,ISL001,692.1029,748.3991585296019,811.0201880376912,831.34064,727.9846781747812,694.3707
2023-06-24 12:00:00+07:00,ISL001,532.2096,809.7435061060278,896.5969135319557,930.9863,754.0894331849681,649.57947
2023-06-24 12:30:00+07:00,ISL001,873.0666,697.2298045623025,756.8546253888086,690.2566,760.1961438521407,651.9556
2023-06-24 13:00:00+07:00,ISL001,579.2521,756.1587027683687,822.8596508792381,646.3168,765.89960901231,649.66376
2023-06-24 13:30:00+07:00,ISL001,576.9109,660.3894734356396,734.32175335844,773.81165,664.9113264763232,539.3331
2023-06-24 14:00:00+07:00,ISL001,649.5233,644.3940085528218,717.7977980061286,747.6205,638.9005444864414,334.705
2023-06-24 14:30:00+07:00,ISL001,693.054,518.9252297063733,587.5177032179994,589.75525,598.6780988968808,503.41248
2023-06-24 15:00:00+07:00,ISL001,414.3472,533.3370717001762,576.7171726319253,589.2093,567.4350258639374,479.06665
2023-06-24 15:30:00+07:00,ISL001,354.2455,415.4054313813542,488.6846397848684,348.22052,417.2484552585086,358.77762
2023-06-24 16:00:00+07:00,ISL001,351.6483,231.94161446593654,319.87482042519844,266.02997,304.44213408632777,236.70917
2023-06-25 08:00:00+07:00,ISL001,259.063,195.63401578974015,258.85202662389617,298.55243,254.6826084508583,276.36618
2023-06-25 08:30:00+07:00,ISL001,277.6093,410.8440618883166,411.55266641316734,379.23343,392.3755099419377,378.77884
2023-06-25 09:00:00+07:00,ISL001,645.9749,432.10832500222045,445.54308492640433,497.02188,446.9691783766066,494.42676
2023-06-25 09:30:00+07:00,ISL001,685.5184,485.6576259386061,482.57014556473155,501.05356,519.0298716004193,575.5324
2023-06-25 10:00:00+07:00,ISL001,716.0266,669.0431317994407,700.2779263282538,701.02216,689.4441186582003,639.14575
2023-06-25 10:30:00+07:00,ISL001,757.582,707.7485116890527,746.5266036544998,806.3808,753.770419419697,678.3383
2023-06-25 11:00:00+07:00,ISL001,926.3278,699.9878476796391,731.0812299096416,779.8355,685.7488871164037,680.2563
2023-06-25 11:30:00+07:00,ISL001,899.7338,737.0504027194831,771.2447131691181,753.268,676.1100314161747,726.5511
2023-06-25 12:00:00+07:00,ISL001,1090.318,750.7194824013079,781.9140602023399,808.935,697.7041082302884,749.1229
2023-06-25 12:30:00+07:00,ISL001,797.1621,795.9327176371257,827.3053185955404,614.2098,694.1296941776502,780.1923
2023-06-25 13:00:00+07:00,ISL001,717.0508,780.6289423247175,831.82387084047,662.81964,742.4926408415835,715.26227
2023-06-25 13:30:00+07:00,ISL001,809.8555,728.9441245194287,765.3092933745256,727.4596,653.4142146118467,699.12427
2023-06-25 14:00:00+07:00,ISL001,500.7869,764.8601411595706,836.3209341753379,722.4542,765.9747975039179,677.3566
2023-06-25 14:30:00+07:00,ISL001,409.226,497.7095630404185,437.7894279199437,531.1382,493.3932952876532,592.75714
2023-06-25 15:00:00+07:00,ISL001,617.9542,504.0259025317006,532.533207765172,498.28656,588.895355706549,533.0772
2023-06-25 15:30:00+07:00,ISL001,425.2116,546.7223044950115,561.9558043046113,640.42255,524.2581141304026,474.86066
2023-06-25 16:00:00+07:00,ISL001,221.9704,416.0589858508183,427.105571696752,269.4944,390.9709595037047,385.58746
2023-06-26 08:00:00+07:00,ISL001,212.9351,182.91165689203132,222.8748683552436,299.9676,170.93835532308196,281.92792
2023-06-26 08:30:00+07:00,ISL001,428.8697,448.44112624307945,455.3716554022835,409.098,381.85353278879893,387.04532
2023-06-26 09:00:00+07:00,ISL001,469.913,445.0132436034116,480.5089337427539,444.766,437.32505644826284,431.67892
2023-06-26 09:30:00+07:00,ISL001,617.625,493.98546631849877,554.3647587137335,510.0457,533.6389734238539,535.1668
2023-06-26 10:00:00+07:00,ISL001,570.6923,511.93832691621213,562.0243863611053,648.5128,589.75912779556,565.9064
2023-06-26 10:30:00+07:00,ISL001,1109.157,620.3207459211527,651.2963694090633,770.8168,733.7256863297536,657.22473
2023-06-26 11:00:00+07:00,ISL001,892.1249,721.1180756272992,742.8722462904105,835.5746,734.6358982625468,704.5661
2023-06-26 11:30:00+07:00,ISL001,630.2087,728.0132117109076,732.1010773957262,749.2162,693.6798758269771,755.9495
2023-06-26 12:00:00+07:00,ISL001,607.5654,635.327990996773,605.016351168103,588.684,608.751436755957,695.6005
2023-06-26 12:30:00+07:00,ISL001,472.2542,578.4061832681057,463.81157951873223,393.75076,408.16869484050824,677.81366
2023-06-26 13:00:00+07:00,ISL001,499.7627,657.9905063840552,647.6323004057896,382.22733,497.17514052930375,670.462
2023-06-26 13:30:00+07:00,ISL001,507.5178,633.5291555384856,634.7744813231592,646.057,564.1677367998122,637.31604
2023-06-26 14:00:00+07:00,ISL001,663.5336,560.3467920224882,579.2068039551923,513.1166,548.5334807710789,560.3625
2023-06-26 14:30:00+07:00,ISL001,454.2931,498.5068754380742,471.16983526108396,484.9447,444.40096559979764,533.6085
2023-06-26 15:00:00+07:00,ISL001,401.3612,404.1156639988472,371.7664131261918,471.9235,410.2576263105956,524.1076
2023-06-26 15:30:00+07:00,ISL001,357.2816,300.3862607566131,305.7314091409382,342.5291,302.37787905894106,448.10382
2023-06-26 16:00:00+07:00,ISL001,607.0898,153.3325337118272,238.54084465156694,209.05605,237.3308679896049,361.39194
2023-06-28 08:00:00+07:00,ISL001,371.1091,225.1669193412631,273.5508543415796,362.57413,269.9742162882973,262.35434
2023-06-28 08:30:00+07:00,ISL001,572.2652,337.99364652965846,367.3352398188825,507.0252,384.0888846815684,368.77768
2023-06-28 09:00:00+07:00,ISL001,537.6235,509.8997780839629,520.3795946876688,591.1625,536.8877814585022,475.84644
2023-06-28 09:30:00+07:00,ISL001,686.9816,634.7564119278334,655.6320573340934,615.4292,645.9913379110737,570.53815
2023-06-28 10:00:00+07:00,ISL001,648.6819,669.0514184780917,719.661663604391,764.5088,751.2908120255495,617.3037
2023-06-28 10:30:00+07:00,ISL001,335.3334,690.4088588053573,729.9990571890805,801.9429,775.1427294051781,703.1473
2023-06-28 11:00:00+07:00,ISL001,880.1998,779.9613442709385,882.4056136281756,902.33276,779.7612709464229,706.53284
2023-06-28 11:30:00+07:00,ISL001,859.6415,849.3879814039509,920.0605878793018,786.8325,749.6759495460012,764.72406
2023-06-28 12:00:00+07:00,ISL001,982.5521,880.7563710271336,948.2518676169552,1015.09784,945.6702044883226,882.60016
2023-06-28 12:30:00+07:00,ISL001,969.4927,873.275306411791,944.1435128774199,839.3819,928.2596981761737,873.77844
2023-06-28 13:00:00+07:00,ISL001,941.0331,879.1247962692672,937.5230939753615,928.53894,924.3114856108609,870.9828
2023-06-28 13:30:00+07:00,ISL001,894.8686,847.644877046024,898.969734724381,886.68274,893.9520792994103,879.5141
2023-06-28 14:00:00+07:00,ISL001,866.7382,814.5185039450847,857.3186535273708,775.2801,802.766230790229,825.32294
2023-06-28 14:30:00+07:00,ISL001,774.4822,683.6891220731172,677.6491868028473,715.8679,649.0432537684151,716.0721
2023-06-28 15:00:00+07:00,ISL001,704.0647,670.5704821925356,691.925872768793,653.9924,680.8084985603342,644.1723
2023-06-28 15:30:00+07:00,ISL001,562.2787,550.8801310130627,551.5794187937156,576.31976,561.9675482936469,512.15326
2023-06-28 16:00:00+07:00,ISL001,447.6355,450.6068815579896,447.60759376196734,327.2322,420.14095048594254,406.63922
2023-02-08 08:00:00+07:00,ISL033,239.3484,217.24354851463568,150.7520563530604,211.49133,215.8164697845574,193.52646
2023-02-08 08:30:00+07:00,ISL033,336.1309,348.0897102750543,272.65462507628024,281.91595,324.9962423628704,303.01508
2023-02-08 09:00:00+07:00,ISL033,461.0209,417.45687084783367,360.601493172161,398.63446,388.07389720569023,405.9902
2023-02-08 09:30:00+07:00,ISL033,485.458,495.30056430684715,448.45059234394824,448.53845,464.64141368105686,512.6133
2023-02-08 10:00:00+07:00,ISL033,649.2735,563.0488572364299,527.2716567263836,564.9888,518.9679672851843,594.5033
2023-02-08 10:30:00+07:00,ISL033,773.1976,628.4214174084977,606.3860043432376,643.706,635.3579678057052,668.9309
2023-02-08 11:00:00+07:00,ISL033,825.9354,681.4799595948456,670.4291611658587,762.4691,773.6930389616036,725.6828
2023-02-08 11:30:00+07:00,ISL033,847.8612,738.8290804670539,753.958652093249,809.8205,795.4953828880347,773.4112
2023-02-08 12:00:00+07:00,ISL033,694.6705,764.9272662412892,789.0751317092623,817.1441,795.3709526340659,797.521
2023-02-08 12:30:00+07:00,ISL033,899.5364,736.724100375445,730.6852970919099,739.08984,788.8897508176362,803.8045
2023-02-08 13:00:00+07:00,ISL033,882.247,765.091388992392,790.9689306746859,725.85614,774.2023625126957,786.9977
2023-02-08 13:30:00+07:00,ISL033,838.492,739.3439568379993,761.5344672171997,732.6628,706.7138913428294,757.86285
2023-02-08 14:00:00+07:00,ISL033,689.3581,706.4800339732427,725.5626651743,726.3531,704.4358117143245,705.8337
2023-02-08 14:30:00+07:00,ISL033,662.0233,659.9411680017672,673.6527650193002,661.97003,640.9526206705712,641.8841
2023-02-08 15:00:00+07:00,ISL033,614.7911,582.9062133875191,573.1693021010315,600.30804,569.4839906447189,559.081
2023-02-08 15:30:00+07:00,ISL033,493.3783,528.4583647409318,497.98095726643794,479.6976,508.2205166902432,469.5903
2023-02-08 16:00:00+07:00,ISL033,405.7718,452.60821998025517,401.0219039210596,421.70706,417.38751845821133,367.28607
2023-02-09 08:00:00+07:00,ISL033,235.0984,192.88978465200339,144.90614373340247,196.67628,201.5550771811322,190.12671
2023-02-09 08:30:00+07:00,ISL033,340.8638,333.4484029141424,266.5239007121401,275.74008,305.7094834630248,296.67456
2023-02-09 09:00:00+07:00,ISL033,390.0277,398.69835043205364,350.9398743669871,408.3931,376.6927812964777,395.57913
2023-02-09 09:30:00+07:00,ISL033,270.4502,285.56508644957376,260.4128005175334,352.0248,416.48057516572385,483.97913
2023-02-09 10:00:00+07:00,ISL033,402.5844,486.2319548049757,464.63082432200486,498.6521,479.6981012117604,574.37415
2023-02-09 10:30:00+07:00,ISL033,758.3229,577.7509131067236,553.807413986421,507.8109,545.0825885793013,656.9037
2023-02-09 11:00:00+07:00,ISL033,842.1624,666.1982691879681,654.3529300808317,666.6243,689.8003376237195,714.6054
2023-02-09 11:30:00+07:00,ISL033,480.6285,657.5510840908024,648.1794779579608,649.21405,608.4950907368104,723.31525
2023-02-09 12:00:00+07:00,ISL033,286.2908,597.7766979933189,560.6737321305874,543.85815,601.4784911345587,726.42694
2023-02-09 12:30:00+07:00,ISL033,219.9339,463.2604130838988,373.75358841066816,649.6417,463.6041249982867,695.4297
2023-02-09 13:00:00+07:00,ISL033,356.6078,563.16532833167,585.5376415121706,521.2049,639.0981418824342,635.4796
2023-02-09 13:30:00+07:00,ISL033,334.0059,497.6690587484805,467.4518533708585,533.5266,470.95118364382745,619.0944
2023-02-09 14:00:00+07:00,ISL033,481.3047,671.9744337568508,656.0561265967511,543.2694,656.609899089024,611.5103
2023-02-09 14:30:00+07:00,ISL033,644.2509,632.5661246721759,641.1035776501102,557.66815,622.1690571669857,586.05084
2023-02-09 15:00:00+07:00,ISL033,604.4561,552.2939421105439,534.8139421851397,544.85724,542.8056953752389,523.6007
2023-02-09 15:30:00+07:00,ISL033,515.8836,465.1525241524881,437.6203215249801,442.83887,444.6721930748838,436.22327
2023-02-09 16:00:00+07:00,ISL033,434.4589,371.4476499859373,352.6139046404346,322.4406,334.8267454104645,332.5026
2023-02-11 08:00:00+07:00,ISL033,265.7173,202.67538942714202,150.69149167907108,184.1728,212.38945506924716,184.90889
2023-02-11 08:30:00+07:00,ISL033,378.437,315.4168061380385,261.0918133564411,284.53445,292.177648264926,278.01965
2023-02-11 09:00:00+07:00,ISL033,400.8457,395.5367168800353,351.19961415587744,395.6488,399.79890818153507,381.79453
2023-02-11 09:30:00+07:00,ISL033,284.9385,451.27709526234594,413.37242487098325,381.33157,437.4810399687647,491.87473
2023-02-11 10:00:00+07:00,ISL033,733.4994,478.950182112338,450.9339255260425,507.49426,518.1309704164057,579.3013
2023-02-11 10:30:00+07:00,ISL033,770.9761,594.2125075639105,565.0207913036965,536.01654,578.3377097007658,655.5487
2023-02-11 11:00:00+07:00,ISL033,768.8511,642.5770957337046,619.8569343694863,571.885,678.462314756517,718.8658
2023-02-11 11:30:00+07:00,ISL033,733.5959,719.3640626094019,728.5949260910584,766.0758,767.7075854553611,751.33844
2023-02-11 12:00:00+07:00,ISL033,917.5987,717.3452883400554,717.9405010584169,733.0292,751.62597865414,753.014
2023-02-11 12:30:00+07:00,ISL033,903.1103,758.6655106866101,791.2184093112878,769.07434,811.2463684590017,753.43414
2023-02-11 13:00:00+07:00,ISL033,803.7198,739.8239701055377,752.4597954790927,803.37555,769.2579497600703,727.9152
2023-02-11 13:30:00+07:00,ISL033,873.9403,725.9957569134841,758.1664171708966,779.8604,790.5352642136988,692.7554
2023-02-11 14:00:00+07:00,ISL033,738.9084,687.7879424695986,727.3627171289043,658.09216,694.7905572184623,656.3493
2023-02-11 14:30:00+07:00,ISL033,762.9592,654.0903468305255,657.5966462758347,656.9203,667.2849671359154,613.53064
2023-02-11 15:00:00+07:00,ISL033,665.6937,606.4236043875987,599.2492451441254,562.18176,606.9648146730324,521.2626
2023-02-11 15:30:00+07:00,ISL033,564.951,447.61764830332834,457.29440314633996,408.6741,416.60748687147907,421.36777
2023-02-11 16:00:00+07:00,ISL033,457.4471,415.97989383239775,399.88842586691663,383.27692,359.8986620654403,329.5853
2023-02-13 08:00:00+07:00,ISL033,235.5814,194.86276413164506,148.7255259239673,220.73329,224.68247709619146,214.32027
2023-02-13 08:30:00+07:00,ISL033,324.347,325.4775709204969,264.7497191439772,316.73492,312.37544449073545,313.2729
2023-02-13 09:00:00+07:00,ISL033,409.0558,385.2885328372864,353.4464483826483,368.83545,389.70648000208865,389.91666
2023-02-13 11:30:00+07:00,ISL033,860.3212,698.2408463245782,687.6312146257396,656.04,669.7887595539748,767.7648
2023-02-13 12:00:00+07:00,ISL033,772.7147,740.3839565582243,760.4544495618011,791.70325,780.2175224440277,773.4463
2023-02-13 12:30:00+07:00,ISL033,901.0819,742.4302628257444,744.1114690938228,775.22473,800.7158798981015,778.5374
2023-02-13 13:00:00+07:00,ISL033,954.4958,739.1607242548979,745.0754420807148,813.1295,758.7797472028832,759.3143
2023-02-13 13:30:00+07:00,ISL033,610.7343,716.265574024112,721.1702959218122,749.86035,718.2991562718137,729.42224
2023-02-13 14:00:00+07:00,ISL033,825.549,628.0240802381235,612.4228331325253,643.0063,630.845144678604,680.25586
2023-02-13 14:30:00+07:00,ISL033,732.9199,648.1439705024147,648.0473060239576,635.8591,623.3162099079434,627.0722
2023-02-13 15:00:00+07:00,ISL033,628.0239,607.0751772193908,601.8242940123743,646.091,600.3406511209566,563.2698
2023-02-13 15:30:00+07:00,ISL033,514.3382,537.5774226374601,513.1266264477738,510.00357,528.6137390810783,472.65176
2023-02-13 16:00:00+07:00,ISL033,410.891,453.79771797070634,410.91162633100896,434.2553,431.734216442821,358.95502
2023-02-14 08:00:00+07:00,ISL033,195.5934,159.03335819330533,138.99180286560423,153.24805,225.19006784154823,180.287
2023-02-14 08:30:00+07:00,ISL033,368.3917,335.5719284306146,268.1189166486735,298.35864,323.68244508981303,304.36722
2023-02-14 09:00:00+07:00,ISL033,490.0943,423.44127382213173,368.5204644112945,425.71118,426.2841213354305,419.93552
2023-02-14 09:30:00+07:00,ISL033,542.7355,504.4648624737328,458.9017685406371,469.29016,486.0136988525659,527.209
2023-02-14 10:00:00+07:00,ISL033,675.6424,554.688699885196,515.224777440754,548.07355,535.7637127368369,611.2952
2023-02-14 10:30:00+07:00,ISL033,772.0386,631.8110066136542,601.38611388498,654.64105,629.6421687982654,690.89124
2023-02-14 11:00:00+07:00,ISL033,790.5837,698.9732300521307,685.9726701968367,817.1789,765.7938788068724,747.9603
2023-02-14 11:30:00+07:00,ISL033,769.9136,738.6392712170108,736.8129927927134,814.2106,809.1369838568401,795.1519
2023-02-14 12:00:00+07:00,ISL033,800.4358,765.2319786583048,776.7069873548579,841.19214,849.0300278471387,815.0906
2023-02-14 12:30:00+07:00,ISL033,787.4929,766.074333451701,790.9494292593422,848.92365,829.963554293967,808.727
2023-02-14 13:00:00+07:00,ISL033,796.7654,718.676829143916,716.8342584349247,731.2664,719.4388299505409,781.415
2023-02-14 13:30:00+07:00,ISL033,872.2017,739.8604222687312,766.7252775297862,735.9135,775.5752774431706,749.6477
2023-02-14 14:00:00+07:00,ISL033,612.7628,695.2106572120695,707.9617285377819,678.5649,738.6286936666719,709.164
2023-02-14 14:30:00+07:00,ISL033,696.7955,644.2168328615837,650.6684159728196,593.0184,630.4381356730358,640.10394
2023-02-14 15:00:00+07:00,ISL033,628.6034,571.1722079383399,555.8458395288641,578.6476,540.1507292625124,567.2587
2023-02-14 15:30:00+07:00,ISL033,548.8206,530.7362390485176,507.8067299765593,449.6539,485.89328420264536,479.90518
2023-02-14 16:00:00+07:00,ISL033,395.2436,461.7777808015396,413.187676991791,432.88242,432.396698073671,380.0718
2023-02-15 08:00:00+07:00,ISL033,28.49385,-253.6299388148899,38.448834068125,71.75009,51.7317107206454,100.344955
2023-02-15 08:30:00+07:00,ISL033,21.92578,-177.3099738164163,96.65953097535031,51.7135,32.651768893989235,-59.311153
2023-02-15 09:00:00+07:00,ISL033,17.09632,-106.68006928820046,108.25028435530388,35.841053,54.453378058361174,-62.080494
2023-02-15 09:30:00+07:00,ISL033,11.39754,0.25474659591139925,176.625465885877,31.629423,85.08236715749595,-9.439251
2023-02-15 10:00:00+07:00,ISL033,15.64748,25.7151054835374,126.31012773587734,40.96169,93.76375306836417,38.90353
2023-02-15 10:30:00+07:00,ISL033,22.11896,87.77886064861184,142.57587441480814,54.905693,54.27464184803444,84.659805
2023-02-15 11:00:00+07:00,ISL033,29.16998,144.38357857844085,163.75501489062424,39.980625,50.96463822314074,116.88757
2023-02-15 11:30:00+07:00,ISL033,34.09604,176.41345297061906,167.4610297299481,47.14148,54.66714713902818,144.55807
2023-02-15 12:00:00+07:00,ISL033,59.20926,196.71146464419417,171.12506769123308,82.12013,96.00555891243752,156.8262
2023-02-15 12:30:00+07:00,ISL033,138.5091,209.6103395607517,173.25499461308556,99.89276,104.1589456103704,182.29799
2023-02-15 13:00:00+07:00,ISL033,192.7923,208.60164862521128,171.56134834932365,170.9122,202.6365207266065,337.39258
2023-02-15 13:30:00+07:00,ISL033,157.1508,222.67790832227928,268.2844010564641,195.64632,234.8349894538889,233.33553
2023-02-15 14:00:00+07:00,ISL033,163.3326,219.35319461565842,308.92810275920573,249.62672,237.76073096810197,116.844475
2023-02-15 14:30:00+07:00,ISL033,195.0139,158.36513869377438,258.7773947379806,292.4839,249.54054509213117,100.7343
2023-02-15 15:00:00+07:00,ISL033,217.8089,88.25835690203428,166.64733824614916,211.47165,290.4773423777146,226.7194
2023-02-15 15:30:00+07:00,ISL033,197.332,53.46671143624647,157.9749304574147,248.58557,280.9704693327772,229.38522
