Datetime,CI0_cm,CI1_cm,CI0_ov,CI1_ov,Iclr,HR
2023-04-08 07:40:00,0.0588235294117647,0.0627450980392156,0.3137254901960784,0.3450980392156862,255.08336568451782,7
2023-05-27 06:40:00,1.0,1.0,0.6901960784313725,0.5843137254901961,85.53148685265593,6
2023-02-24 13:20:00,0.0313725490196078,0.0352941176470588,0.2392156862745098,0.2549019607843137,857.9833543451427,13
2023-06-11 18:20:00,0.4196078431372549,0.2470588235294117,0.5411764705882353,0.5372549019607843,13.380659907809907,18
2023-04-30 15:20:00,0.396078431372549,0.4980392156862745,0.5215686274509804,0.6549019607843137,648.316768008179,15
2023-06-13 15:50:00,0.4784313725490196,0.6588235294117647,0.5568627450980392,0.8509803921568627,557.0604836601049,15
2023-03-07 10:00:00,0.0431372549019607,0.0313725490196078,0.3137254901960784,0.3137254901960784,685.611187675881,10
2023-05-05 17:40:00,0.0078431372549019,0.0156862745098039,0.3725490196078431,0.2862745098039215,100.74256927468491,17
2023-02-14 15:40:00,0.0901960784313725,0.1215686274509803,0.3019607843137254,0.2980392156862745,506.9592113706162,15
2023-05-11 07:20:00,0.196078431372549,0.1490196078431372,0.5294117647058824,0.3843137254901961,231.72488080281343,7
2023-05-29 15:40:00,0.4901960784313725,0.3450980392156862,0.7215686274509804,0.4705882352941176,583.5137681643855,15
2023-04-26 08:30:00,0.4156862745098039,0.3529411764705882,0.7176470588235294,0.4627450980392157,499.1327137339986,8
2023-06-05 08:40:00,0.1019607843137254,0.2039215686274509,0.396078431372549,0.5450980392156862,546.1251975545318,8
2023-05-19 13:20:00,0.0235294117647058,0.0196078431372549,0.2588235294117647,0.2588235294117647,935.9839000105417,13
2023-05-05 11:10:00,0.0666666666666666,0.0705882352941176,0.2745098039215686,0.2901960784313726,942.6991596674242,11
2023-05-01 07:20:00,0.1215686274509803,0.1019607843137254,0.3215686274509804,0.3568627450980392,220.21504106986885,7
2023-02-28 17:40:00,0.0235294117647058,0.0313725490196078,0.5764705882352941,0.403921568627451,73.22366841661888,17
2023-04-22 12:00:00,0.0745098039215686,0.0666666666666666,0.3254901960784314,0.3019607843137254,982.214110959983,12
2023-02-12 08:50:00,0.0666666666666666,0.0549019607843137,0.4156862745098039,0.3607843137254902,378.93092976880365,8
2023-05-15 11:10:00,0.2392156862745098,0.0509803921568627,0.3647058823529411,0.3215686274509804,940.6031485326389,11
2023-04-10 19:10:00,0.0235294117647058,0.0274509803921568,0.0,0.0313725490196078,0.0,19
